"length","heigth","value","stock_id","id_assignment","id_job_type"
"30","20","2","9","3536","1"
"35","30","1","9","3532","1"
"25","15","1","9","3535","1"
"28","20","0","9","3543","1"
"50","30","1","9","3520","1"
"30","20","0","9","3546","1"
"40","30","1","9","3540","1"
"22","15","1","9","3533","1"
"30","20","1","9","3544","1"
"30","20","1","9","3534","1"
"25","20","1","9","3539","1"
"52","40","1","9","3548","1"
"60","40","1","9","3547","1"
"28","20","1","9","3552","1"
"45","30","1","9","3542","1"
"30","20","1","9","3542","1"
"22","20","1","9","3553","1"
"50","40","1","9","3555","3"
"45","30","1","9","3555","3"
"30","20","1","9","3560","2"
"28","20","1","9","3562","1"
"30","20","1","9","3537","2"
"35","30","1","9","3564","3"
"27","20","0","9","3559","1"
"40","30","1","9","3567","1"
"0","0","1","9","3563","3"
"22","20","1","9","3565","3"
"28","10","1","9","3569","1"
"25","20","1","9","3558","2"
"30","18","1","9","3573","1"
"60","40","1","9","3554","1"
"30","20","1","9","3554","1"
"35","30","1","9","3571","1"
"50","40","1","9","3557","2"
"50","30","1","9","3577","1"
"20","25","1","9","3581","1"
"30","20","1","9","3572","1"
"46","28","1","9","3566","1"
"60","40","2","9","3579","1"
"11","6","1","9","3578","1"
"11","6","0","9","3578","1"
"30","10","1","9","3586","1"
"60","40","0","9","3586","1"
"42","25","0","9","3586","1"
"60","40","1","9","3583","1"
"11","6","1","9","3578","1"
"0","0","0","9","3578","1"
"50","30","1","9","3621","3"
"50","30","1","9","3608","1"
"30","20","0","9","3608","1"
"15","10","0","9","3608","1"
"10","25","0","9","3734","1"
"4","10","1","9","3734","1"
"8","20","1","9","3734","1"
"12","8","0","9","3734","1"
"30","20","2","9","3671","1"
"58","40","1","9","3671","1"
"50","30","1","9","3661","1"
"34","30","1","9","3654","1"
"10","15","1","9","3654","1"
"6","25","1","9","3814","1"
"5","5","0","9","3814","1"
"15","16","1","9","3808","1"
"6","6","0","9","3808","1"
"12","18","1","9","3654","1"
"60","38","1","9","3589","1"
"50","25","1","9","3589","1"
"30","20","1","9","3589","1"
"30","20","1","9","3589","1"
"60","35","1","9","3597","1"
"45","30","1","9","3626","1"
"40","30","1","9","3809","1"
"7","28","1","9","3815","1"
"30","20","2","9","3775","1"
"4","8","1","9","3775","1"
"30","20","2","9","3775","1"
"54","38","1","9","3604","1"
"30","20","1","9","3604","1"
"28","20","1","9","3604","1"
"10","10","1","9","3604","1"
"45","30","0","9","3831","1"
"30","25","0","9","3831","1"
"10","40","0","9","3820","1"
"25","15","1","9","3820","1"
"25","40","1","9","3658","1"
"15","30","1","9","3658","1"
"60","40","1","9","3704","1"
"56","40","1","9","3704","1"
"30","20","1","9","3704","1"
"60","40","1","9","3833","1"
"30","20","1","9","3833","1"
"5","5","0","9","3833","1"
"30","10","0","9","3833","1"
"60","38","1","9","3633","1"
"30","20","1","9","3633","1"
"50","30","1","9","3633","1"
"20","20","1","9","3633","1"
"20","20","1","9","3798","1"
"8","5","1","9","3791","1"
"0","0","0","9","3610","1"
"40","30","0","9","3610","1"
"30","20","1","9","3672","1"
"57","37","1","9","3666","1"
"30","20","1","9","3800","1"
"20","24","1","9","3813","1"
"55","40","1","9","3839","1"
"30","20","1","9","3753","1"
"30","20","3","9","3781","1"
"50","25","1","9","3674","1"
"5","5","1","9","3674","1"
"10","10","1","9","3674","1"
"27","12","1","9","3674","1"
"60","40","1","9","3674","1"
"50","30","1","9","3674","1"
"20","30","2","9","3674","1"
"7","10","1","9","3674","1"
"15","12","1","9","3674","1"
"60","40","1","9","3618","1"
"50","30","2","9","3618","1"
"30","20","5","9","3618","1"
"30","20","1","9","3688","1"
"30","20","1","9","3819","1"
"12","6","2","9","3788","1"
"30","20","1","9","3788","1"
"40","30","1","9","3729","1"
"28","40","1","9","3729","1"
"10","15","1","9","3729","1"
"8","14","1","9","3729","1"
"15","10","1","9","3727","1"
"60","40","1","9","3794","1"
"43","30","1","9","3794","1"
"5","10","1","9","3794","1"
"30","20","2","9","3662","1"
"7","22","0","9","3662","1"
"7","7","0","9","3662","1"
"18","20","0","9","3662","1"
"15","18","0","9","3662","1"
"20","10","1","9","3669","1"
"6","6","1","9","3669","1"
"15","10","1","9","3669","1"
"60","40","1","9","3590","1"
"55","40","1","9","3590","1"
"10","10","1","9","3590","1"
"18","12","1","9","3590","1"
"35","30","1","9","3675","1"
"10","10","1","9","3725","1"
"30","20","2","9","3697","1"
"60","40","1","9","3614","1"
"58","40","1","9","3707","1"
"40","30","1","9","3707","1"
"10","30","1","9","3707","1"
"60","38","1","9","3746","1"
"50","30","2","9","3692","1"
"30","20","0","9","3692","1"
"18","20","0","9","3692","1"
"5","15","0","9","3692","1"
"4","4","0","9","3692","1"
"30","20","1","9","3755","1"
"60","38","1","9","3755","1"
"60","40","1","9","3619","1"
"50","30","1","9","3619","1"
"30","20","1","9","3721","1"
"30","15","1","9","3721","1"
"60","40","1","9","3632","1"
"25","20","1","9","3632","1"
"40","15","1","9","3632","1"
"12","10","1","9","3632","1"
"20","20","1","9","3684","1"
"20","60","1","9","3684","1"
"54","40","1","9","3733","1"
"9","27","3","9","3733","1"
"3","10","1","9","3733","1"
"14","15","1","9","3733","1"
"25","20","1","9","3642","1"
"22","40","1","9","3642","1"
"55","40","1","9","3706","1"
"30","20","1","9","3706","1"
"60","40","1","9","3635","1"
"60","40","1","9","3773","1"
"30","20","3","9","3773","1"
"20","27","0","9","3635","1"
"30","20","1","9","3763","1"
"60","40","0","9","3837","2"
"30","20","1","9","3790","1"
"50","26","1","9","3768","1"
"20","26","1","9","3768","1"
"25","22","1","9","3768","1"
"0","0","0","9","3829","2"
"35","30","1","9","3641","1"
"30","20","1","9","3641","1"
"25","20","1","9","3774","1"
"25","15","1","9","3774","1"
"55","40","1","9","3730","1"
"50","40","1","9","3829","2"
"35","20","1","9","3664","1"
"50","30","1","9","3646","1"
"60","40","1","9","3859","1"
"30","20","1","9","3859","1"
"8","15","1","9","3826","1"
"24","20","1","9","3887","1"
"26","20","1","9","3887","1"
"40","38","1","9","3888","1"
"42","30","1","9","3765","1"
"20","15","2","9","3765","1"
"45","30","1","9","3925","1"
"30","20","1","9","3925","1"
"56","40","1","9","3913","1"
"48","30","1","9","3913","1"
"50","40","1","9","3643","1"
"6","6","2","9","3853","1"
"6","10","1","9","3853","1"
"60","40","1","9","3853","1"
"12","18","1","9","3853","1"
"3","3","1","9","3853","1"
"40","30","0","9","3921","1"
"55","40","1","9","3920","1"
"30","20","0","9","3551","2"
"30","20","2","9","3861","1"
"30","20","0","9","3561","2"
"30","20","0","9","3561","2"
"30","20","2","9","3723","1"
"50","30","1","9","3652","1"
"30","20","1","9","3652","1"
"60","35","1","9","3652","1"
"60","40","1","9","3652","1"
"30","20","1","9","3945","3"
"30","20","1","9","3513","2"
"50","30","1","9","3722","1"
"50","30","1","9","3722","1"
"50","30","1","9","3955","1"
"50","30","1","9","3955","1"
"50","30","2","9","3609","1"
"30","20","1","9","3968","1"
"30","10","1","9","3968","1"
"40","30","1","9","3898","1"
"30","20","1","9","4004","1"
"0","0","0","9","3927","3"
"60","40","1","9","3651","1"
"50","30","1","9","3651","1"
"42","30","1","9","3651","1"
"12","15","1","9","3651","1"
"15","15","1","9","3651","1"
"8","10","1","9","3651","1"
"10","15","1","9","3651","1"
"5","20","1","9","3651","1"
"60","40","1","9","3948","1"
"50","30","1","9","3948","1"
"30","20","1","9","3948","1"
"48","30","1","9","3932","1"
"30","20","1","9","3932","1"
"60","40","1","9","3678","1"
"50","30","1","9","4022","3"
"30","15","1","9","3678","1"
"46","30","1","9","4020","1"
"40","25","1","9","3995","1"
"25","15","1","9","3995","1"
"30","20","1","9","3676","1"
"30","10","1","9","3676","1"
"36","28","1","9","3942","2"
"58","38","1","9","4030","1"
"30","20","2","9","4030","1"
"20","30","0","9","4005","1"
"55","40","1","9","3885","1"
"30","20","1","9","3885","1"
"60","40","2","9","3612","1"
"15","20","1","9","3612","1"
"50","30","3","9","4055","1"
"30","20","2","9","4055","1"
"20","20","1","9","4055","1"
"6","30","1","9","4055","1"
"20","15","1","9","4055","1"
"12","15","1","9","4055","1"
"30","20","1","9","4068","1"
"45","30","1","9","3886","1"
"50","30","1","9","3951","1"
"30","20","1","9","3951","1"
"60","40","1","9","3846","1"
"37","60","1","9","3667","1"
"30","20","1","9","3667","1"
"7","10","1","9","3667","1"
"60","40","1","9","3650","1"
"50","30","1","9","3650","1"
"20","15","1","9","3650","1"
"38","25","1","9","4038","1"
"40","25","1","9","4038","1"
"37","25","1","9","4038","1"
"22","25","1","9","4038","1"
"18","25","1","9","4038","1"
"12","10","1","9","4038","1"
"6","15","1","9","4038","1"
"4","6","1","9","4038","1"
"10","25","1","9","4038","1"
"50","20","1","9","4069","1"
"50","30","0","9","4080","1"
"30","20","0","9","4080","1"
"60","40","1","9","3933","1"
"35","25","1","9","3881","1"
"35","25","1","9","3964","1"
"25","25","1","9","3964","1"
"20","22","1","9","3964","1"
"40","20","2","9","3860","1"
"15","15","1","9","3860","1"
"30","20","0","9","4074","4"
"60","40","0","9","4074","4"
"50","28","1","9","3741","1"
"15","10","1","9","3657","1"
"50","30","2","9","3748","1"
"40","25","3","9","3875","1"
"20","25","1","9","3875","1"
"12","12","1","9","3875","1"
"30","17","1","9","4018","1"
"15","10","1","9","3894","1"
"20","15","1","9","3894","1"
"40","25","1","9","3761","1"
"55","58","1","9","4036","1"
"40","25","1","9","4051","1"
"15","20","1","9","3902","1"
"15","15","1","9","3902","1"
"10","8","1","9","3902","1"
"6","12","1","9","4060","3"
"47","30","1","9","4057","1"
"21","18","1","9","4057","1"
"22","19","1","9","4057","1"
"60","35","1","9","4026","1"
"60","33","1","9","4026","1"
"60","40","1","9","3996","2"
"60","40","1","9","3996","2"
"40","25","1","9","4096","1"
"25","17","1","9","3864","1"
"40","21","2","9","3864","1"
"60","40","1","9","3680","1"
"40","30","1","9","3680","1"
"60","40","1","9","3680","1"
"20","20","1","9","3680","1"
"27","30","1","9","4032","1"
"48","26","1","9","4032","1"
"40","25","1","9","4000","1"
"36","25","1","9","4000","1"
"35","25","1","9","4000","1"
"20","25","1","9","4052","1"
"6","10","1","9","4052","1"
"8","18","1","9","4052","1"
"30","20","1","9","3915","2"
"60","40","1","9","4094","2"
"60","40","1","9","4094","2"
"60","40","1","9","3810","1"
"50","26","1","9","3851","1"
"36","30","1","9","3851","1"
"30","15","1","9","4050","1"
"20","10","1","9","3810","1"
"20","15","1","9","4050","1"
"15","20","1","9","3817","1"
"10","10","1","9","3817","1"
"40","30","1","9","3990","1"
"40","30","1","9","3990","1"
"50","40","1","9","3870","1"
"30","15","1","9","3870","1"
"50","30","1","9","3870","1"
"20","30","1","9","4100","1"
"46","30","1","9","3762","1"
"50","30","1","9","4066","2"
"60","40","1","9","4059","1"
"40","20","1","9","4059","1"
"30","20","1","9","3953","1"
"20","10","1","9","3953","1"
"52","40","1","9","3757","1"
"54","40","1","9","3757","1"
"40","30","1","9","4092","4"
"45","30","1","9","4063","1"
"30","25","1","9","4063","1"
"30","20","2","9","4089","1"
"30","15","1","9","3879","1"
"30","20","1","9","3879","1"
"50","30","1","9","3919","1"
"30","20","2","9","3919","1"
"10","25","2","9","3919","1"
"20","10","1","9","4058","1"
"20","8","1","9","4058","1"
"58","40","2","9","3931","1"
"20","20","1","9","3931","1"
"10","20","1","9","3908","1"
"60","40","1","9","4010","1"
"50","30","1","9","4010","1"
"15","15","1","9","4010","1"
"50","30","1","9","4102","1"
"45","20","1","9","3988","1"
"60","40","2","9","3976","1"
"50","30","1","9","3976","1"
"20","40","1","9","4037","1"
"25","40","1","9","4037","1"
"20","25","1","9","4037","1"
"40","30","1","9","4115","1"
"0","0","1","9","4120","3"
"50","30","1","9","4099","1"
"35","22","1","9","4099","1"
"60","40","1","9","4119","3"
"20","20","1","9","4053","1"
"45","30","1","9","4053","1"
"50","27","1","9","3673","1"
"41","35","1","9","4110","1"
"50","30","2","9","3960","1"
"38","22","1","9","3960","1"
"35","25","1","9","3872","1"
"30","3","1","9","3872","1"
"25","4","1","9","3872","1"
"15","20","1","9","4117","3"
"50","30","1","9","3705","1"
"60","40","1","9","3905","1"
"56","38","1","9","3905","1"
"20","16","1","9","4122","1"
"30","25","1","9","4065","1"
"40","25","2","9","3860","1"
"50","7","1","9","4093","1"
"50","30","1","9","4093","1"
"30","20","1","9","4091","1"
"60","40","1","9","3909","1"
"25","5","1","9","3909","1"
"40","30","1","9","4121","1"
"40","30","1","9","4015","1"
"40","25","1","9","4125","1"
"50","30","1","9","4125","1"
"58","40","1","9","3928","1"
"10","10","1","9","3868","1"
"30","20","1","9","3868","1"
"35","30","1","9","4031","1"
"60","40","1","9","4127","3"
"60","40","1","9","3965","1"
"40","30","1","9","4035","1"
"50","30","2","9","4042","1"
"40","25","1","9","4042","1"
"30","20","1","9","4042","1"
"40","30","1","9","4109","3"
"50","30","1","9","3973","1"
"50","22","1","9","4123","1"
"46","27","1","9","4123","1"
"60","40","1","9","4101","4"
"40","38","1","9","4124","3"
"40","25","3","9","3910","1"
"25","40","1","9","3956","1"
"20","36","1","9","3956","1"
"20","25","2","9","3912","1"
"25","40","1","9","3912","1"
"37","25","1","9","4126","1"
"40","21","1","9","4126","1"
"30","20","1","9","4041","1"
"50","30","1","9","4112","1"
"60","40","27","9","4101","4"
"40","20","1","9","4011","1"
"40","25","1","9","3874","1"
"22","12","1","9","3600","1"
"30","40","1","9","4033","1"
"50","28","1","9","3993","1"
"40","25","1","9","3993","1"
"40","25","1","9","4039","1"
"60","40","1","9","4039","1"
"30","15","1","9","4039","1"
"15","12","1","9","3971","1"
"15","25","1","9","3971","1"
"35","25","1","9","3601","1"
"50","30","0","9","3601","1"
"50","30","0","9","3601","1"
"25","8","2","9","4034","1"
"30","25","1","9","3656","1"
"35","25","1","9","3656","1"
"45","45","1","9","3795","1"
"30","20","1","9","3795","1"
"50","30","1","9","3930","1"
"25","25","1","9","3930","1"
"10","10","1","9","3930","1"
"25","40","1","9","3941","1"
"30","20","1","9","3901","1"
"12","12","1","9","3950","1"
"25","12","1","9","4086","1"
"25","26","1","9","4086","1"
"58","40","1","9","3977","1"
"50","40","1","9","3977","1"
"30","20","1","9","3660","1"
"60","40","1","9","4062","1"
"6","30","3","9","4062","1"
"45","20","1","9","3754","1"
"45","25","1","9","3869","1"
"30","20","1","9","3869","1"
"50","30","1","9","3946","1"
"30","20","2","9","3946","1"
"10","25","1","9","4079","1"
"30","20","1","9","4118","1"
"30","20","1","9","3952","1"
"60","40","1","9","3900","1"
"40","30","1","9","4097","1"
"30","20","1","9","3952","1"
"30","20","1","9","3793","1"
"50","30","1","9","3793","1"
"48","30","1","9","4073","1"
"30","20","1","9","4049","1"
"49","30","1","9","4029","1"
"30","20","1","9","3799","1"
"30","20","1","9","3854","1"
"50","40","1","9","3736","1"
"55","40","1","9","3736","1"
"45","30","1","9","3736","1"
"50","30","1","9","3736","1"
"60","40","1","9","3600","1"
"30","20","1","9","3726","1"
"40","30","1","9","3726","1"
"40","20","1","9","3600","1"
"32","28","1","9","4139","1"
"18","12","1","9","4137","1"
"8","5","1","9","4137","1"
"18","14","1","9","4137","1"
"40","25","3","9","3871","1"
"22","18","1","9","4104","2"
"25","20","1","9","3693","1"
"23","20","1","9","3693","1"
"20","20","1","9","3693","1"
"20","10","1","9","3693","1"
"30","20","1","9","4138","1"
"47","30","1","9","4138","1"
"40","30","1","9","4130","1"
"60","40","1","9","4136","1"
"60","40","1","9","4145","1"
"40","8","1","9","4145","1"
"58","40","1","9","4145","1"
"60","40","1","9","4116","2"
"60","40","1","9","3961","2"
"30","20","1","9","3776","1"
"30","20","1","9","4140","1"
"30","20","2","9","4153","1"
"6","30","1","9","4153","1"
"8","30","1","9","4153","1"
"25","15","1","9","4153","1"
"6","20","1","9","4153","1"
"7","20","1","9","4153","1"
"50","30","2","9","3911","1"
"50","30","1","9","4152","1"
"30","10","1","9","4117","1"
"30","20","1","9","4111","2"
"60","40","1","9","4156","1"
"30","20","2","9","4146","1"
"30","20","1","9","4150","1"
"42","30","1","9","4157","1"
"30","20","2","9","4162","1"
"22","20","1","9","4162","1"
"60","20","1","9","4165","1"
"60","40","1","9","3611","1"
"40","30","1","9","4149","1"
"40","30","1","9","4159","1"
"30","20","1","9","4107","1"
"30","20","1","9","4143","1"
"40","30","1","9","4143","1"
"46","28","1","9","4164","1"
"40","30","1","9","4160","1"
"43","27","1","9","4163","1"
"15","10","1","9","4167","3"
"15","10","1","9","4167","3"
"30","30","1","9","3916","1"
"50","30","1","9","4170","1"
"20","20","1","9","4174","1"
"10","12","1","9","4174","1"
"40","40","1","9","4168","1"
"40","20","1","9","4171","1"
"40","30","1","9","4181","3"
"7","18","1","9","4176","1"
"12","12","1","9","4176","1"
"50","30","1","9","4106","2"
"35","30","1","9","4183","1"
"35","30","1","9","4183","1"
"28","20","1","9","4185","1"
"60","40","1","9","4182","1"
"40","30","1","9","4182","1"
"30","20","1","9","4186","1"
"50","30","1","9","4189","1"
"80","46","1","9","4178","1"
"20","25","1","9","4178","1"
"20","80","1","9","4184","1"
"30","20","1","9","4188","1"
"30","20","1","9","4187","1"
"41","28","1","9","4187","1"
"14","14","1","9","4190","1"
"30","20","1","9","4197","1"
"60","35","1","9","4193","1"
"33","55","1","9","4191","1"
"30","20","1","9","4201","1"
"50","30","1","9","4199","1"
"20","30","1","9","4199","1"
"6","10","1","9","4203","1"
"20","20","1","9","4205","1"
"60","40","1","9","4206","1"
"8","30","1","9","4196","1"
"25","12","1","9","4196","1"
"30","20","1","9","4196","1"
"8","10","1","9","4196","1"
"10","25","1","9","4209","1"
"40","30","1","9","4202","1"
"30","20","1","9","4214","1"
"40","30","1","9","4207","1"
"30","20","1","9","4207","1"
"30","20","1","9","4215","1"
"50","30","1","9","4208","3"
"50","30","1","9","4223","1"
"30","20","0","9","4220","1"
"18","80","1","9","4213","1"
"13","20","1","9","4213","1"
"10","20","1","9","4213","1"
"60","40","1","9","4224","1"
"45","28","1","9","4210","1"
"5","30","1","9","4210","1"
"30","20","1","9","4210","1"
"50","30","1","9","4219","1"
"42","28","1","9","4227","1"
"30","20","1","9","4229","1"
"25","20","1","9","4212","3"
"30","20","1","9","4225","1"
"42","40","1","9","4230","1"
"45","28","1","9","4192","1"
"50","30","1","9","4113","2"
"30","20","1","9","4235","1"
"30","20","1","9","4243","1"
"30","20","1","9","4239","1"
"60","40","1","9","4232","1"
"50","30","1","9","4232","1"
"25","25","1","9","4232","1"
"42","30","1","9","4245","1"
"30","25","1","9","4247","1"
"30","20","1","9","4256","1"
"30","20","1","9","4253","1"
"25","20","1","9","4259","1"
"28","17","1","9","4259","1"
"4","20","1","9","4259","1"
