"assignment_id","job_type"
"4197","1"
"4196","1"
"4195","3"
"4194","1,11"
"4193","1"
"4192","1,11"
"4191","1"
"4190","1"
"4189","1"
"4188","1"
"4187","1"
"4186","1"
"4185","1"
"4184","1"
"4183","1"
"4182","1"
"4181","3"
"4180","7"
"4179","7"
"4178","1"
"4177","2"
"4176","1"
"4175","1"
"4174","1"
"4173","8"
"4172","3"
"4171","1"
"4170","1"
"4168","1"
"4167","3"
"4166","2"
"4165","1"
"4164","1"
"4163","1"
"4162","1"
"4161","2"
"4160","1"
"4159","1"
"4158","2"
"4157","1"
"4156","1"
"4155","2"
"4154","7"
"4153","1"
"4152","1"
"4151","1"
"4150","1"
"4149","1"
"4148","1"
"4147","1"
"4146","1"
"4145","1"
"4143","1"
"4142","1"
"4141","7"
"4140","1"
"4139","1"
"4138","1"
"4137","1"
"4136","1"
"4135","1"
"4134","7"
"4133","1"
"4132","7"
"4131","7"
"4130","1"
"4129","3"
"4128","3"
"4127","3"
"4126","1"
"4125","1"
"4124","3"
"4123","1"
"4122","1"
"4121","1"
"4120","3"
"4119","3"
"4118","1"
"4117","1"
"4116","2"
"4115","1"
"4114","1"
"4113","2"
"4112","1"
"4111","2"
"4110","1"
"4109","3"
"4108","7"
"4107","1"
"4106","2"
"4105","1"
"4104","2"
"4103","1"
"4102","1"
"4101","4"
"4100","1"
"4099","1"
"4098","1"
"4097","1"
"4096","1"
"4095","1"
"4094","2"
"4093","1"
"4092","4"
"4091","1"
"4090","1"
"4089","1"
"4088","1"
"4087","1"
"4086","1"
"4081","2"
"4080","1"
"4079","1"
"4078","1"
"4077","1"
"4076","1"
"4075","1"
"4074","4"
"4073","1"
"4071","1"
"4069","1"
"4068","1"
"4067","1"
"4066","2"
"4065","1"
"4064","1"
"4063","1"
"4062","1"
"4061","1"
"4060","3"
"4059","1"
"4058","1"
"4057","1"
"4056","1"
"4055","1"
"4054","1"
"4053","1"
"4052","1"
"4051","1"
"4050","1"
"4049","1"
"4048","1"
"4047","1"
"4046","1"
"4045","1"
"4044","1"
"4043","1"
"4042","1"
"4041","1"
"4040","1"
"4039","1"
"4038","1"
"4037","1"
"4036","1"
"4035","1"
"4034","1"
"4033","1"
"4032","1"
"4031","1"
"4030","1"
"4029","1"
"4027","1"
"4026","1"
"4025","1"
"4024","1"
"4023","1"
"4022","3"
"4021","1"
"4020","1"
"4019","1"
"4018","1"
"4017","1"
"4016","1"
"4015","1"
"4014","1"
"4013","1"
"4012","1"
"4011","1"
"4010","1"
"4009","7"
"4008","1"
"4007","7"
"4006","3"
"4005","1"
"4004","1"
"4003","1"
"4002","2"
"4001","1"
"4000","1"
"3999","1"
"3998","1"
"3997","1"
"3996","2"
"3995","1"
"3994","1"
"3993","1"
"3992","1"
"3991","1"
"3990","1"
"3989","1"
"3988","1"
"3987","1"
"3986","1"
"3985","1"
"3984","1"
"3983","1"
"3982","1"
"3981","1"
"3980","1"
"3979","1"
"3978","1"
"3977","1"
"3976","1"
"3975","1"
"3974","1"
"3973","1"
"3972","1"
"3971","1"
"3970","1"
"3969","1"
"3968","1"
"3967","1"
"3966","1"
"3965","1"
"3964","1"
"3963","1"
"3962","1"
"3961","2"
"3960","1"
"3959","1"
"3958","1"
"3957","7"
"3956","1"
"3955","1"
"3954","1"
"3953","1"
"3952","1"
"3951","1"
"3950","1"
"3949","1"
"3948","1"
"3947","1"
"3946","1"
"3945","3"
"3944","1"
"3943","1"
"3942","2"
"3941","1"
"3940","1"
"3939","1"
"3938","1"
"3937","1"
"3936","1"
"3935","1"
"3934","1"
"3933","1"
"3932","1"
"3931","1"
"3930","1"
"3929","1"
"3928","1"
"3927","3"
"3926","1"
"3925","1"
"3924","1"
"3923","1"
"3922","3"
"3921","1"
"3920","1"
"3919","1"
"3918","1"
"3917","1"
"3916","1"
"3915","2"
"3914","1"
"3913","1"
"3912","1"
"3911","1"
"3910","1"
"3909","1"
"3908","1"
"3907","1"
"3906","1"
"3905","1"
"3904","1"
"3903","1"
"3902","1"
"3901","1"
"3900","1"
"3899","1"
"3898","1"
"3897","1"
"3896","1"
"3895","1"
"3894","1"
"3893","1"
"3892","1"
"3891","1"
"3890","1"
"3889","1"
"3888","1"
"3887","1"
"3886","1"
"3885","1"
"3884","1"
"3883","1"
"3882","1"
"3881","1"
"3880","1"
"3879","1"
"3878","1"
"3877","1"
"3876","1"
"3875","1"
"3874","1"
"3873","1"
"3872","1"
"3871","1"
"3870","1"
"3869","1"
"3868","1"
"3867","1"
"3866","1"
"3865","1"
"3864","1"
"3863","1"
"3862","1"
"3861","1"
"3860","1"
"3859","1"
"3858","1"
"3857","1"
"3856","1"
"3855","1"
"3854","1"
"3853","1"
"3852","1"
"3851","1"
"3850","1"
"3849","1"
"3848","1"
"3847","1"
"3846","1"
"3845","1"
"3844","1"
"3843","1"
"3842","1"
"3841","1"
"3840","3"
"3839","1"
"3838","1"
"3837","2"
"3836","1"
"3835","1"
"3834","1"
"3833","1"
"3832","1"
"3831","1"
"3830","1"
"3829","2"
"3828","1"
"3827","1"
"3826","1"
"3825","1"
"3824","1"
"3823","1"
"3822","1"
"3821","1"
"3820","1"
"3819","1"
"3818","1"
"3817","1"
"3816","1"
"3815","1"
"3814","1"
"3813","1"
"3812","1"
"3811","1"
"3810","1"
"3809","1"
"3808","1"
"3807","1"
"3806","1"
"3804","1"
"3803","1"
"3802","1"
"3801","1"
"3800","1"
"3799","1"
"3798","1"
"3797","1"
"3796","1"
"3795","1"
"3794","1"
"3793","1"
"3792","1"
"3791","1"
"3790","1"
"3789","1"
"3788","1"
"3787","1"
"3786","1"
"3785","1"
"3784","1"
"3783","1"
"3782","1"
"3781","1"
"3780","1"
"3779","1"
"3778","1"
"3777","1"
"3776","1"
"3775","1"
"3774","1"
"3773","1"
"3772","1"
"3771","1"
"3770","7"
"3769","1"
"3768","1"
"3767","1"
"3766","1"
"3765","1"
"3764","1"
"3763","1"
"3762","1"
"3761","1"
"3760","1"
"3759","1"
"3758","1"
"3757","1"
"3756","1"
"3755","1"
"3754","1"
"3753","1"
"3752","1"
"3751","1"
"3750","1"
"3749","1"
"3748","1"
"3747","1"
"3746","1"
"3745","1"
"3744","1"
"3743","1"
"3742","1"
"3741","1"
"3740","1"
"3739","1"
"3738","1"
"3737","1"
"3736","1"
"3735","1"
"3734","1"
"3733","1"
"3732","1"
"3731","1"
"3730","1"
"3729","1"
"3728","1"
"3727","1"
"3726","1"
"3725","1"
"3724","1"
"3723","1"
"3722","1"
"3721","1"
"3720","1"
"3719","1"
"3718","1"
"3717","1"
"3716","1"
"3715","1"
"3714","1"
"3713","1"
"3712","1"
"3710","1"
"3709","1"
"3708","1"
"3707","1"
"3706","1"
"3705","1"
"3704","1,5"
"3703","1"
"3702","1"
"3701","1"
"3700","1"
"3699","1"
"3698","1"
"3697","1"
"3696","1"
"3695","1"
"3694","1"
"3693","1"
"3692","1"
"3691","1"
"3689","1"
"3688","1"
"3687","1"
"3686","1"
"3685","1"
"3684","1"
"3683","7"
"3682","1"
"3681","1"
"3680","1"
"3679","1"
"3678","1"
"3677","1"
"3676","1"
"3675","1"
"3674","1"
"3673","1"
"3672","1"
"3671","1"
"3670","1"
"3669","1"
"3668","1"
"3667","1"
"3666","1"
"3665","1"
"3664","1"
"3663","1"
"3662","1"
"3661","1"
"3660","1"
"3659","1"
"3658","1"
"3657","1"
"3656","1"
"3655","1"
"3654","1"
"3653","1"
"3652","1"
"3651","1"
"3650","1"
"3649","1"
"3648","1"
"3647","1"
"3646","1"
"3645","1"
"3644","1"
"3643","1"
"3642","1"
"3641","1"
"3640","1"
"3639","1"
"3638","1"
"3637","1,9"
"3636","1"
"3635","1"
"3634","1"
"3633","1"
"3632","1"
"3631","1"
"3630","1"
"3629","1"
"3628","1"
"3627","1"
"3626","1"
"3625","1"
"3624","1"
"3623","1"
"3622","1"
"3621","3"
"3620","1"
"3619","1"
"3618","1"
"3617","1"
"3616","7"
"3615","1"
"3614","1"
"3613","1"
"3612","1"
"3611","1"
"3610","1"
"3609","1"
"3608","1"
"3607","1"
"3606","1"
"3605","1"
"3604","1"
"3603","1"
"3602","1"
"3601","1"
"3600","1"
"3599","1"
"3598","1"
"3597","1"
"3596","1"
"3595","1"
"3594","1"
"3593","1"
"3592","1"
"3591","1"
"3590","1"
"3589","1"
"3588","1,8"
"3587","1"
"3586","1,8"
"3585","1"
"3584","1"
"3583","1"
"3582","1"
"3581","1"
"3580","7"
"3579","1"
"3578","1"
"3577","1"
"3576","2"
"3575","2"
"3574","1"
"3573","1"
"3572","1,11"
"3571","1"
"3570","11"
"3569","1"
"3568","1"
"3567","1"
"3566","1"
"3565","3"
"3564","3"
"3563","3"
"3562","1"
"3561","2"
"3560","2"
"3559","1"
"3558","2"
"3557","2"
"3556","1"
"3555","3"
"3554","1"
"3553","1"
"3552","1"
"3551","2"
"3550","8"
"3549","1"
"3548","1"
"3547","1,11"
"3546","1"
"3545","1"
"3544","1"
"3543","1"
"3542","1"
"3541","1"
"3540","1"
"3539","1"
"3538","3"
"3537","2"
"3536","1"
"3535","1"
"3534","1"
"3533","1"
"3532","1"
"3531","3"
"3530","1"
"3529","1"
"3528","1"
"3527","4"
"3526","3"
"3525","1"
"3524","1"
"3523","1"
"3522","1"
"3521","1"
"3520","1"
"3519","1"
"3518","1"
"3517","1"
"3516","1"
"3515","1"
"3514","1"
"3513","2"
"3512","3"
"3511","11"
"3510","11"
"3509","1"
"3508","11"
"3507","11"
"3506","7"
"3505","11"
"3504","1,11"
"3503","1,11"
"3502","11"
"3501","11"
"3500","4"
"3499","2"
"3498","1"
"3497","1"
"3496","3"
"3495","1"
"3494","1"
"3492","1"
"3491","11"
"3490","1,11"
"3488","2"
"3487","7"
"3486","1,11"
"3485","1,11"
"3484","1"
"3483","1"
"3481","1"
"3480","1"
"3479","1"
"3478","3"
"3477","2"
"3476","2"
"3475","1"
"3474","1"
"3473","1,11"
"3472","1"
"3471","1"
"3470","3"
"3469","1"
"3468","1"
"3467","1"
"3466","1"
"3465","1"
"3464","1"
"3463","2"
"3462","1"
"3461","11"
"3460","3"
"3459","7"
"3458","1,11"
"3457","1"
"3456","1"
"3455","4"
"3454","1"
"3453","1"
"3452","1"
"3451","2"
"3450","11"
"3449","11"
"3448","1"
"3447","1"
"3446","1"
"3445","1"
"3444","3"
"3443","7"
"3442","1"
"3441","3"
"3440","1"
"3439","1"
"3438","1"
"3437","1"
"3436","1"
"3435","11"
"3434","1"
"3433","11"
"3432","1"
"3431","1"
"3429","1"
"3428","11"
"3427","1"
"3426","1,11"
"3425","3"
"3424","8"
"3423","1"
"3422","1"
"3421","2"
"3420","1"
"3419","1,7"
"3418","1"
"3417","1"
"3416","11"
"3415","11"
"3414","1,11"
"3412","11"
"3411","11"
"3410","1"
"3409","1"
"3408","1"
"3407","1"
"3406","1"
"3405","11"
"3404","11"
"3403","1"
"3402","7"
"3401","1"
"3400","2"
"3399","1,11"
"3398","11"
"3397","1"
"3396","1"
"3395","1"
"3394","1"
"3393","1"
"3392","11"
"3391","11"
"3390","1"
"3389","1"
"3388","11"
"3387","11"
"3386","1"
"3385","11"
"3384","11"
"3383","11"
"3382","11"
"3381","11"
"3380","11"
"3379","11"
"3378","1"
"3377","1"
"3376","1,11"
"3375","1"
"3374","1"
"3373","1"
"3372","1"
"3371","1,11"
"3370","1"
"3369","1"
"3368","1"
"3367","1"
"3366","1"
"3365","1"
"3364","1"
"3363","1,11"
"3362","1"
"3361","1,11"
"3360","2"
"3359","1"
"3358","11"
"3357","2"
"3356","11"
"3355","1,8"
"3354","1,11"
"3353","11"
"3352","11"
"3351","11"
"3350","1,11"
"3349","11"
"3348","11"
"3347","11"
"3346","1"
"3345","1"
"3344","1,11"
"3343","11"
"3342","11"
"3341","4"
"3340","11"
"3339","11"
"3338","1,11"
"3337","11"
"3336","1,11"
"3335","1"
"3334","1,11"
"3333","3"
"3332","1,8"
"3331","1,8,11"
"3330","1,11"
"3329","1,11"
"3328","11"
"3327","2"
"3326","1,11"
"3325","1"
"3324","1"
"3323","11"
"3322","1"
"3321","2"
"3320","1"
"3319","1"
"3318","1,11"
"3317","1"
"3316","1,11"
"3315","1"
"3314","1"
"3313","1"
"3312","1"
"3311","1"
"3310","1"
"3309","1"
"3308","1"
"3307","1"
"3306","1"
"3305","1"
"3304","1"
"3303","1"
"3302","1"
"3301","1"
"3300","1"
"3299","1"
"3298","2"
"3297","1"
"3296","1"
"3295","1"
"3294","1"
"3293","1,11"
"3292","1"
"3291","1"
"3290","1,8"
"3289","1"
"3288","1"
"3287","1"
"3286","1"
"3285","1"
"3284","1"
"3283","1"
"3282","7"
"3281","1"
"3280","11"
"3279","11"
"3278","2"
"3277","1"
"3276","1"
"3275","1,11"
"3274","1,11"
"3273","1"
"3272","1"
"3271","1"
"3270","1"
"3269","1"
"3268","1"
"3267","1,11"
"3266","1"
"3265","2"
"3264","3"
"3263","1"
"3262","7"
"3261","1"
"3260","1"
"3259","1"
"3258","1"
"3257","1"
"3256","1,8"
"3255","1,8"
"3254","2"
"3253","11"
"3252","1"
"3251","1"
"3250","1"
"3249","1"
"3248","1"
"3247","1"
"3246","1"
"3245","2"
"3244","1"
"3243","1"
"3242","1"
"3241","1"
"3240","1"
"3239","1,11"
"3238","1"
"3237","1"
"3236","2"
"3235","1"
"3234","2"
"3233","2"
"3232","1"
"3231","1,11"
"3230","1"
"3229","1"
"3228","1"
"3227","3"
"3226","7"
"3225","2"
"3224","2"
"3223","3"
"3222","1"
"3221","1"
"3220","1"
"3219","1"
"3218","1"
"3217","1"
"3216","1"
"3215","1,8"
"3214","2"
"3213","1"
"3212","1"
"3211","3"
"3210","3"
"3209","1"
"3208","1"
"3207","1"
"3206","1"
"3205","2"
"3204","1"
"3203","1"
"3202","1"
"3201","1"
"3200","1"
"3199","1"
"3198","1"
"3197","1"
"3196","1"
"3195","2"
"3194","2"
"3193","11"
"3192","1,8"
"3191","1"
"3190","1"
"3189","1"
"3188","11"
"3187","1"
"3186","1"
"3185","1"
"3184","1"
"3183","1"
"3182","1"
"3180","1"
"3179","1"
"3178","1"
"3177","1"
"3176","1"
"3175","1"
"3174","1"
"3173","11"
"3172","3"
"3171","1"
"3170","8"
"3169","2"
"3168","1"
"3167","1"
"3166","1"
"3165","1"
"3164","1"
"3163","1"
"3162","1"
"3161","1"
"3160","1"
"3159","1"
"3158","1"
"3157","1"
"3156","1"
"3155","1"
"3154","1"
"3153","1"
"3152","1"
"3151","1"
"3150","1"
"3149","1"
"3148","1"
"3147","1"
"3146","1"
"3145","1"
"3144","1"
"3143","1"
"3142","1"
"3141","1"
"3140","1"
"3139","1"
"3138","2"
"3137","1"
"3136","1"
"3135","1"
"3133","1"
"3132","1"
"3131","1"
"3130","1"
"3129","1"
"3128","1"
"3127","1"
"3126","1"
"3125","1"
"3124","1"
"3123","1"
"3122","1"
"3121","1"
"3120","1"
"3119","1"
"3118","1"
"3117","1"
"3116","2"
"3115","3"
"3114","1"
"3113","3"
"3112","2"
"3111","1"
"3110","1"
"3109","1"
"3108","1"
"3107","1"
"3106","1"
"3105","1"
"3104","11"
"3103","1"
"3102","2"
"3101","1"
"3100","2"
"3099","1"
"3098","1"
"3097","1"
"3096","1"
"3095","1"
"3094","1"
"3093","1,8"
"3092","1"
"3091","1"
"3090","1"
"3089","1"
"3088","1"
"3087","1"
"3086","1"
"3085","1"
"3084","1"
"3083","2"
"3082","1"
"3081","1"
"3080","1"
"3079","1"
"3078","1"
"3077","1"
"3076","1"
"3075","1"
"3074","1"
"3073","1"
"3072","1"
"3071","1"
"3070","1"
"3069","1"
"3068","1"
"3067","1"
"3066","1"
"3065","1"
"3064","1"
"3063","1"
"3062","1"
"3061","1"
"3060","1"
"3059","1"
"3058","1,8"
"3057","2"
"3056","3"
"3055","1"
"3054","1"
"3053","1"
"3052","2"
"3051","2"
"3050","1"
"3049","1"
"3048","2"
"3047","1"
"3046","2"
"3045","1"
"3044","1"
"3043","1"
"3042","1"
"3041","1"
"3040","1"
"3039","1"
"3038","1"
"3037","1"
"3036","1"
"3035","1"
"3034","1"
"3033","1"
"3032","1"
"3031","1"
"3030","1"
"3029","1"
"3028","1"
"3027","1"
"3026","1"
"3025","1"
"3024","1"
"3023","1"
"3022","1"
"3021","1"
"3020","1"
"3019","1"
"3018","1"
"3017","1"
"3016","1"
"3015","1"
"3014","1"
"3013","11"
"3012","1"
"3011","1"
"3010","1"
"3009","1"
"3008","1"
"3007","1"
"3006","1"
"3005","1"
"3004","1"
"3003","7"
"3002","1"
"3001","2"
"3000","1"
"2999","1"
"2998","1"
"2997","1"
"2996","1,11"
"2995","1"
"2994","2"
"2993","1"
"2992","1"
"2991","1"
"2990","2"
"2989","1"
"2988","1"
"2986","1"
"2985","1"
"2984","1"
"2983","1"
"2982","1"
"2981","2"
"2980","1"
"2979","2"
"2978","7"
"2977","2"
"2976","1"
"2975","1"
"2974","3"
"2973","1"
"2972","1"
"2971","2"
"2970","1"
"2969","1"
"2968","1"
"2967","1"
"2966","1"
"2965","1"
"2964","1"
"2963","3"
"2962","3"
"2961","1"
"2960","2"
"2959","2"
"2958","1"
"2957","1"
"2956","1"
"2955","1"
"2954","3"
"2953","1"
"2952","7"
"2951","1"
"2950","1"
"2949","1"
"2948","1"
"2947","1"
"2946","4"
"2945","1"
"2944","3"
"2943","1"
"2942","1"
"2941","4"
"2940","3"
"2939","2,7"
"2938","1"
"2937","1"
"2936","1"
"2935","1"
"2934","7"
"2933","1"
"2932","3"
"2931","1"
"2930","1"
"2929","1"
"2928","2"
"2927","1"
"2926","1"
"2925","1"
"2924","3"
"2923","1"
"2922","3"
"2921","1,7"
"2920","1"
"2919","1"
"2918","1"
"2917","1"
"2916","1"
"2915","1"
"2914","1"
"2913","1,11"
"2912","2"
"2911","1"
"2910","1"
"2909","2"
"2908","11"
"2907","1"
"2906","7"
"2905","1"
"2904","1"
"2903","2"
"2902","7"
"2901","2"
"2900","4"
"2899","2"
"2898","1"
"2897","2"
"2896","1"
"2895","2"
"2894","4"
"2893","1"
"2892","2"
"2891","3"
"2890","1"
"2889","1"
"2888","2"
"2887","7"
"2886","1"
"2885","1"
"2884","2"
"2883","1"
"2882","1"
"2880","1"
"2879","1"
"2878","1"
"2877","3"
"2876","1"
"2875","4"
"2874","3"
"2873","7"
"2872","1"
"2871","7"
"2870","1"
"2869","7"
"2868","1"
"2867","1"
"2866","11"
"2865","1"
"2864","1"
"2863","3"
"2862","1"
"2861","1"
"2860","1"
"2859","1"
"2858","1"
"2857","2"
"2856","7"
"2855","1"
"2854","7"
"2853","1"
"2852","1"
"2851","2"
"2850","1"
"2849","1"
"2848","2"
"2847","1"
"2846","1"
"2845","4"
"2844","1"
"2843","7"
"2842","3"
"2841","11"
"2840","1,11"
"2839","1"
"2838","1"
"2837","3"
"2836","1"
"2835","1"
"2834","11"
"2833","1"
"2832","2"
"2831","2"
"2830","1"
"2829","3"
"2828","1"
"2827","2"
"2826","1"
"2825","2"
"2824","1"
"2823","1"
"2822","2"
"2821","1"
"2820","1"
"2819","7"
"2818","1"
"2817","1"
"2816","1"
"2815","1"
"2814","7"
"2813","1"
"2812","2"
"2811","1,8"
"2810","1"
"2809","1"
"2808","8"
"2807","1"
"2806","3"
"2805","4"
"2804","4"
"2803","1"
"2802","1"
"2801","1,11"
"2800","1"
"2799","1"
"2798","1"
"2797","3"
"2796","3"
"2795","1"
"2794","11"
"2793","4"
"2792","2"
"2791","1"
"2790","1"
"2789","2"
"2788","3"
"2787","1"
"2786","2"
"2785","4"
"2784","2"
"2783","2"
"2782","2"
"2781","1"
"2780","3"
"2779","7"
"2778","1"
"2776","3"
"2775","2"
"2774","2"
"2773","3"
"2772","2"
"2771","7"
"2770","1,11"
"2769","1"
"2768","2"
"2766","1"
"2765","1"
"2764","3"
"2763","1"
"2762","1"
"2761","2"
"2760","1"
"2759","2"
"2757","7"
"2756","2,7"
"2755","1"
"2754","1,11"
"2753","1"
"2752","1"
"2751","7"
"2750","2"
"2749","1"
"2748","1"
"2747","1"
"2746","8"
"2745","1"
"2744","1"
"2743","1,11"
"2742","11"
"2741","2"
"2740","1"
"2739","1"
"2738","1"
"2737","1"
"2736","1"
"2735","7"
"2734","1"
"2733","7"
"2731","1"
"2730","2"
"2729","1"
"2728","3"
"2727","3"
"2726","1"
"2725","3"
"2724","3"
"2723","2"
"2722","7"
"2721","1"
"2719","1"
"2718","2"
"2717","2"
"2716","2"
"2715","1"
"2714","2"
"2713","1"
"2712","2"
"2711","1"
"2710","4"
"2709","2"
"2708","1"
"2707","1"
"2706","1"
"2705","1,11"
"2704","11"
"2703","1,11"
"2702","2"
"2701","1"
"2700","1"
"2699","1"
"2698","1"
"2697","1"
"2696","2"
"2695","1"
"2694","7"
"2693","2"
"2692","1"
"2691","1"
"2690","7"
"2689","1"
"2688","2"
"2687","1"
"2686","1"
"2685","11"
"2684","1"
"2683","1"
"2682","1"
"2681","1"
"2680","11"
"2679","1"
"2677","8"
"2676","2"
"2675","1"
"2674","7"
"2673","2"
"2672","7"
"2671","1"
"2670","1"
"2669","1"
"2668","1"
"2667","8"
"2666","11"
"2665","1"
"2664","11"
"2663","1"
"2662","1"
"2661","3"
"2660","1"
"2659","11"
"2658","1"
"2657","2"
"2656","1"
"2655","1"
"2654","1"
"2653","2"
"2652","2"
"2651","1"
"2650","1"
"2649","1"
"2648","1"
"2647","2"
"2646","1"
"2645","1"
"2644","1"
"2643","1"
"2642","1"
"2641","3"
"2640","1"
"2639","1"
"2638","7"
"2637","1"
"2636","1"
"2635","2"
"2634","2"
"2633","1"
"2632","1"
"2631","1"
"2630","1"
"2629","2"
"2628","1"
"2627","1"
"2626","1"
"2625","1"
"2624","4"
"2623","1"
"2622","7"
"2621","2"
"2620","2"
"2619","1"
"2618","1"
"2617","1"
"2616","7"
"2615","1"
"2614","2"
"2613","1"
"2612","1"
"2611","2"
"2610","1"
"2609","1"
"2608","1"
"2607","1"
"2606","1"
"2605","1"
"2604","1"
"2603","1"
"2602","4"
"2601","2"
"2600","1"
"2599","1"
"2598","4"
"2597","2"
"2596","1"
"2595","1"
"2594","2"
"2593","2"
"2592","1"
"2591","7"
"2590","1"
"2588","1"
"2587","1"
"2586","1"
"2585","1"
"2584","3"
"2583","1"
"2582","1"
"2581","1"
"2580","1"
"2579","3"
"2578","1"
"2577","1"
"2576","1"
"2575","1"
"2574","1"
"2573","1"
"2572","1"
"2571","1"
"2570","1"
"2569","1"
"2568","1"
"2567","1"
"2566","2"
"2565","1"
"2564","2"
"2563","1"
"2561","1"
"2560","1"
"2559","1"
"2558","1"
"2557","1"
"2556","1"
"2555","1"
"2554","3"
"2553","7"
"2552","7"
"2551","2"
"2550","1"
"2549","1"
"2547","1"
"2546","1"
"2545","2"
"2544","1"
"2543","1"
"2542","3"
"2541","1"
"2540","1"
"2539","1"
"2538","7"
"2537","1"
"2536","1"
"2535","1"
"2534","1"
"2533","1"
"2532","1"
"2531","1"
"2530","7"
"2529","2"
"2528","1"
"2527","7"
"2526","1"
"2525","1"
"2524","1"
"2523","1"
"2522","3"
"2521","1"
"2520","1"
"2519","1"
"2518","1"
"2517","1"
"2516","1"
"2515","1"
"2514","1"
"2513","1"
"2512","1"
"2511","1"
"2509","1"
"2508","1"
"2507","1"
"2506","1"
"2505","2"
"2504","1"
"2503","1"
"2502","1"
"2501","1"
"2500","1"
"2499","2"
"2498","1"
"2497","1"
"2496","1"
"2494","1"
"2493","1"
"2492","2"
"2491","1"
"2490","1"
"2489","1"
"2488","1"
"2487","1"
"2485","2"
"2484","1"
"2483","1"
"2482","1"
"2481","1"
"2480","1"
"2479","1"
"2478","1"
"2477","1"
"2476","1"
"2475","1"
"2474","1"
"2473","2"
"2472","1"
"2471","1"
"2470","1"
"2469","3"
"2468","1"
"2467","1"
"2466","1"
"2465","1"
"2464","1"
"2463","1"
"2462","1"
"2461","1"
"2460","1"
"2459","2"
"2458","1"
"2457","1"
"2456","1"
"2455","1"
"2454","1"
"2453","1"
"2452","1"
"2451","1,11"
"2450","1"
"2449","1"
"2448","2"
"2447","1"
"2446","3"
"2445","1"
"2444","1"
"2443","1"
"2442","1"
"2441","11"
"2440","1"
"2439","1"
"2438","1"
"2437","1"
"2436","1"
"2435","1"
"2434","7"
"2433","1"
"2432","1"
"2431","1"
"2430","1"
"2429","1"
"2428","1"
"2427","1"
"2426","1"
"2425","1"
"2424","1"
"2423","1"
"2422","2"
"2421","1"
"2420","1"
"2419","1"
"2418","1"
"2417","1"
"2416","1"
"2415","1"
"2414","2"
"2413","1"
"2412","1"
"2411","1"
"2410","1"
"2409","1"
"2408","1"
"2407","1"
"2406","2,7"
"2405","1"
"2404","2"
"2403","2"
"2402","1"
"2401","1"
"2400","3"
"2399","1"
"2398","1"
"2397","12"
"2396","1"
"2395","1"
"2394","1"
"2393","1"
"2392","1"
"2391","1"
"2390","1"
"2389","1"
"2388","1"
"2387","1"
"2386","1"
"2385","2"
"2384","1"
"2383","1"
"2382","1"
"2381","1"
"2380","1"
"2379","1"
"2378","1"
"2377","1"
"2376","1"
"2375","1"
"2374","1"
"2373","1"
"2372","3"
"2371","1"
"2370","1"
"2369","1"
"2368","2"
"2367","1"
"2366","2"
"2365","1"
"2364","1"
"2363","1"
"2362","7"
"2361","3"
"2360","1"
"2359","1"
"2358","1"
"2357","3"
"2356","1"
"2355","1"
"2354","1"
"2353","1"
"2352","1"
"2350","1"
"2349","4"
"2348","1"
"2347","1"
"2346","1"
"2345","2"
"2344","2"
"2343","2"
"2341","1"
"2340","1"
"2339","1"
"2338","1"
"2337","1"
"2336","2"
"2335","1"
"2334","7"
"2333","1"
"2332","1"
"2331","2"
"2330","1"
"2329","1"
"2328","12"
"2327","4"
"2326","1"
"2325","3"
"2324","1"
"2323","1"
"2321","1"
"2320","11"
"2319","7"
"2318","1"
"2317","1"
"2316","1"
"2315","1"
"2314","1"
"2313","1"
"2312","1"
"2311","1"
"2310","2"
"2309","1"
"2308","1"
"2307","1"
"2306","7"
"2305","1"
"2304","1"
"2303","2"
"2302","1"
"2301","4"
"2300","1"
"2299","1"
"2298","1"
"2297","1"
"2296","1"
"2295","1"
"2294","1"
"2293","3"
"2292","1"
"2291","1"
"2290","7"
"2289","1"
"2288","1"
"2287","1"
"2286","1"
"2285","1"
"2284","1"
"2283","1"
"2282","1"
"2281","7"
"2280","2"
"2279","2"
"2278","2,7"
"2277","1"
"2276","1"
"2275","1"
"2274","1"
"2273","1"
"2272","1"
"2271","1"
"2270","1"
"2269","1"
"2268","2"
"2267","1"
"2266","1"
"2265","1"
"2264","2"
"2263","1"
"2262","11"
"2261","1"
"2260","1"
"2259","1"
"2258","1"
"2257","1"
"2256","1"
"2255","1"
"2254","1"
"2253","1"
"2252","1"
"2251","1"
"2250","1"
"2249","1"
"2248","1"
"2247","4"
"2246","1"
"2245","12"
"2243","3"
"2242","1"
"2241","1"
"2240","1"
"2239","1"
"2238","1"
"2237","1"
"2236","1"
"2235","1"
"2234","1"
"2233","1"
"2232","1"
"2231","1"
"2230","1"
"2229","1"
"2228","12"
"2227","1"
"2226","1"
"2225","1"
"2224","1"
"2223","1"
"2222","1"
"2221","1"
"2220","7"
"2219","1"
"2218","1"
"2217","1"
"2216","1"
"2215","12"
"2214","1"
"2213","1"
"2212","8"
"2211","1"
"2210","1"
"2209","1"
"2208","1"
"2207","1"
"2206","1"
"2205","1"
"2204","1"
"2203","1"
"2202","1"
"2201","1"
"2200","1"
"2199","1"
"2198","1"
"2197","1"
"2196","1"
"2195","1"
"2194","1"
"2193","2"
"2192","1"
"2191","1"
"2190","1"
"2189","3"
"2188","1"
"2187","1"
"2186","1"
"2185","1"
"2184","1"
"2183","1"
"2182","1"
